ID,Title (English),Title (Telugu),Year,Language,Quality,Hero,Heroine,Director,Music Director,Producer,Writer,Cinematographer,Editor,Our Rating,TMDB Rating,Has Poster,Poster URL,Genres,Duration (min),TMDB ID,IMDb ID,Slug,Issues/Notes
f5980a13-269b-433b-ad20-3ea3ebbd3480,"Parthiban Kanavu","",2003,Telugu,Good,"Srikanth","Sneha","Karu Pazhaniappan","Vidyasagar","","Karu Pazhaniappan","R. Diwakaran","",,,YES,https://image.tmdb.org/t/p/w500/dhyrahTvPlKKKwpOwfkzApa95W0.jpg,"Drama, Romance",,79412,tt0388323,parthiban-kanavu-2003,"No rating"
abf5c226-1f96-4d6e-b20c-d01b23f0421b,"Parthibhan Kanavu","",2003,Telugu,Good,"Srikanth","Sneha","Karu Pazhaniappan","Vidyasagar","","Karu Pazhaniappan","R. Diwakaran","",,,YES,https://image.tmdb.org/t/p/w500/dhyrahTvPlKKKwpOwfkzApa95W0.jpg,"Drama, Romance",,79412,,parthibhan-kanavu-2003,"No rating"
80d9c7ef-ba6e-4555-8d5f-b30439f4415e,"April Maadhathil","",2002,Telugu,Good,"Srikanth","Sneha","S. S. Stanley","Yuvan Shankar Raja","V. Gnanavelu","","M. V. Panneerselvam","",,,YES,https://image.tmdb.org/t/p/w500/t5gU0HQJEZHwZgDJPaFY2t5suOC.jpg,"Romance",,99116,tt1621767,april-maadhathil-2002,"No rating"
1254b1ca-f3a3-4842-aec4-639903095342,"Roja Koottam","",2002,Telugu,Good,"Srikanth","Bhumika Chawla","Sasi","Bharadwaj","V. Ravichandran","Sasi","","",,,YES,https://image.tmdb.org/t/p/w500/1WVkOAXlEwI5wXm4qAxqupLu84u.jpg,"Romance",,79409,,roja-koottam-2002,"No rating"
bce426b2-bdf4-456c-af6b-0d28d653b1c9,"Premaku Swagatham","ప్రేమకు స్వాగతం",2002,Telugu,Good,"J. D. Chakravarthi","Soundarya","S. V. Krishna Reddy","","","","","",,,YES,https://image.tmdb.org/t/p/w500/80kiTQ2xWZ3Yt61XVNzSU27LqYs.jpg,"Romance",,566382,tt4899364,premaku-swagatham-2002,"No rating; No music director"
5e66579f-af62-4611-9b58-19d04504a046,"Roja Kootam","రోజా కూటం",2002,Telugu,Good,"Srikanth","Bhumika Chawla","Sasi","Bharadwaj","V. Ravichandran","Sasi","","",,,YES,https://image.tmdb.org/t/p/w500/1WVkOAXlEwI5wXm4qAxqupLu84u.jpg,"Romance",,79409,tt1365500,roja-kootam-2002,"No rating"
5262a824-36b8-4121-9599-614adf954fd1,"Malayali Mamanu Vanakkam","",2002,Telugu,Good,"Jayaram","Roja Selvamani","Rajasenan","Suresh Peters","B. Rakesh","Siby K Thomas","Prathapan","",,,YES,https://image.tmdb.org/t/p/w500/hc3SSJ9WNrw6IM9x8d48Z4mZpcK.jpg,"Romance, Drama, Comedy, Family",,330022,tt0355729,malayali-mamanu-vanakkam-2002,"No rating"
53888702-5231-4c81-84b9-01234aa1eaf1,"Kottai Mariamman","",2001,Telugu,Good,"Roja","Karan","Rama Narayanan","Deva","","","","",,,YES,https://image.tmdb.org/t/p/w500/ptWHyP4DvXmEUoWFKe4eW0iTL1B.jpg,"Devotional",,476941,tt3817988,kottai-mariamman-2001,"No rating"
fccc90b7-97f4-461c-86ca-5a561169f763,"Thirunelveli","",2000,Telugu,Good,"Prabhu","Roja Selvamani","Bharathi Kannan","Ilaiyaraaja","R. B. Choudary","","","",,,YES,https://image.tmdb.org/t/p/w500/z8WVZolBU8YwEhi05Kg90GjofSr.jpg,"Drama",,264173,tt8052464,thirunelveli-2000,"No rating"
83465554-8e4d-448b-bde3-fd9641247b3f,"Jayam Manade Raa","జయం మనదేరా",2000,Telugu,Good,"Venkatesh","Soundarya","N. Shankar","","","","","",,,YES,https://image.tmdb.org/t/p/w500/ePvq9ww2f6UzUg9S5ErFUJZu2Mn.jpg,"Family, Drama",,117417,tt1575576,jayam-manade-raa-2000,"No rating; No music director"
3e774e9c-2d7f-46ff-a9a1-0ee087ec9be3,"Shabdavedhi","",2000,Telugu,Good,"Dr. Rajkumar","Jaya Prada","S. Narayan","Hamsalekha","Parvathamma Rajkumar","","","",,,YES,https://image.tmdb.org/t/p/w500/enOxIWw2WKAiJWNbnX1zvggioid.jpg,"Crime, Drama",,235423,,shabdavedhi-2000,"No rating"
53d9286b-54c1-42b8-afc9-fc6f96c0bc3d,"Independence","",1999,Telugu,Good,"","Vani Viswanath","Vinayan","Suresh Peters","Mohan","V. C. Ashok","","",,,YES,https://image.tmdb.org/t/p/w500/yKFHiYAYgVVHWmlly9cwAYFLJVZ.jpg,"Thriller, Drama",,278172,tt0255253,independence-1999,"No hero; No rating"
85ab9ba4-130c-423e-be7c-671d2243a5ea,"Rajasthan","",1999,Telugu,Good,"Vijayashanti","Vijayashanti","R K Selvamani","Ilaiyaraaja","Nambirajan Yadav","","","",,,YES,https://image.tmdb.org/t/p/w500/33UjSwMclwQ8wzpZbxMqD5MgXfc.jpg,"Romance",,78606,tt0274750,rajasthan-1999,"No rating"
529969fc-16aa-4cb6-9a6b-761780b06b40,"Kohram","",1999,Telugu,Good,"Amitabh Bachchan","Tabu","Mehul Kumar","","","","","",,,YES,https://image.tmdb.org/t/p/w500/6AdilgHGAiS8FKGebu44jSqBeN.jpg,"Action, Drama, Thriller, Crime",,411832,,kohram-1999,"No rating; No music director"
c4f56063-850e-4ac7-bf41-a802cb3e0023,"Loh Purush","Loh Purush",1999,Telugu,Good,"Dharmendra","Monica Bedi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/59oQYnCAZQ5m9fLVYhBIjwvDhg7.jpg,"Action",,591927,,loh-purush-1999,"No director; No rating; No music director"
75501982-c0f2-4194-8352-651e97519b62,"Chinna Durai","",1999,Telugu,Good,"R. Sarathkumar","Roja Selvamani","Chandra R","Ilaiyaraaja","","","","",,,YES,https://image.tmdb.org/t/p/w500/eI611J365KlvHZrH97tOyargM4o.jpg,"Action, Drama",,78608,tt0280548,chinna-durai-1999,"No rating"
eb8cfe6b-3d53-48d9-8842-db7d6ebcac0a,"Maanavudu Daanavudu","",1999,Telugu,Good,"Krishna","Soundarya","Krishna Reddy","","","","","",6,,NO,,"Action",,,,maanavudu-daanavudu-1999,"No poster; No music director"
9ef3660f-05bb-4b65-8b5c-3568fb369f83,"Angaaray","",1998,Telugu,Good,"Akshay Kumar","Sonali Bendre","Mahesh Bhatt","","","","","",,,YES,https://image.tmdb.org/t/p/w500/rId28SGBwfKcTzmcWQly2tf8OfL.jpg,"Drama, Action, Crime",,626708,tt0288427,angaaray-1998,"No rating; No music director"
e7871bb4-22d3-492d-895b-797faeb9b1a8,"Kaathala Kaathala","",1998,Telugu,Good,"Kamal Haasan","Soundarya","Singeetam Srinivasa Rao","Karthik Raja","P.L. Thenappan","Kamal Haasan","S. Thirunavukkarasu","",,,YES,https://image.tmdb.org/t/p/w500/a499eAixHz3C3P7WbGnKzy8sSvv.jpg,"Comedy",,66349,tt1263790,kaathala-kaathala-1998,"No rating"
46b8c872-a40e-4fff-8993-9353dbf3701f,"Zulm-O-Sitam","",1998,Telugu,Good,"Arjun Sarja","Jaya Prada","K. C. Bokadia","Aadesh Shrivastava","R. Shankar  M. S. Senthilkumar","","","",,,YES,https://image.tmdb.org/t/p/w500/qHjZCxkbYE9gJpgeXJDXbIQccOc.jpg,"Action",,588993,,zulm-o-sitam-1998,"No rating"
7f3150c7-ffd1-4a7a-806e-c645a91dce8c,"Zakhm","",1998,Telugu,Good,"Ajay Devgn","Pooja Bhatt","Mahesh Bhatt","","","Tanuja Chandra","","",,,YES,https://image.tmdb.org/t/p/w500/qXJWHVj3vcQviTKpKGHjYMypitj.jpg,"Drama",,155308,tt0211126,zakhm-1998,"No rating; No music director"
4d02a2a9-4ca1-4b18-a73c-6cc0ddb102e4,"Unnidathil Ennai Koduthen","",1998,Telugu,Good,"Karthik Muthuraman","Roja Selvamani","Vikraman","S A Rajkumar","V. Swaminathan","Vikraman","","",,,YES,https://image.tmdb.org/t/p/w500/58iugAOSOwWP6dvR7wyaDAWU5m9.jpg,"Drama",,78514,tt0976183,unnidathil-ennai-koduthen-1998,"No rating"
0a870842-3553-4713-b9ff-b371c3017729,"Maa Nannaki Pelli","Maa Nannaki Pelli",1997,Telugu,Good,"Srikanth","Simran","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/7GKSxTinmx4qOFJWzMMh05OZWZP.jpg,"Drama, Comedy, Family",,308064,tt0290237,maa-nannaki-pelli-1997,"No director; No rating; No music director"
f6cd100d-3bfc-4fbf-9e53-d49bfdc43ca1,"Adimai Changili","",1997,Telugu,Good,"Arjun Sarja","Rambha","R K Selvamani","Deva","","","","",,,YES,https://image.tmdb.org/t/p/w500/3osw323XESFJCnINOvFiapXpSuP.jpg,"Drama, Action",,326286,tt31186533,adimai-changili-1997,"No rating"
d7141cb1-5b05-4edd-b84c-0c49afe34aba,"Judaai","",1997,Telugu,Good,"Anil Kapoor","Sridevi","Raj Kanwar","Nadeem-Shravan","Surinder Kapoor","S.V. Krishna Reddy","","",,,YES,https://upload.wikimedia.org/wikipedia/en/1/1b/Judaai_1997.jpg,"Drama, Romance, Family",,108368,,judaai-1998,"No rating"
b74ce5f0-439d-4886-9a21-10bf6992f407,"Manasulo Maata","మనసులో మాట",1996,Telugu,Good,"","","S. V. Krishna Reddy","","","","","",,,YES,https://upload.wikimedia.org/wikipedia/en/6/6e/Manasulo_Maata.jpg,"Romance, Drama",,,tt13275534,manasulo-maata-1996,"No hero; No rating; No heroine; No music director"
f707f942-47d5-4a92-82e4-5acb85776ba0,"Mr. Bechara","",1996,Telugu,Good,"Anil Kapoor","Sridevi","K. Bhagyaraj","Anand Chitragupth","Nandu G. Tolani","K. Bhagyaraj","K. S. Prakash Rao","",,,YES,https://image.tmdb.org/t/p/w500/sldMFon3HsvEPofH5UArFm2pEne.jpg,"Comedy",,142136,,mr-bechara-1996,"No rating"
df5c63e9-89fa-498f-93ec-9ea92cd305c2,"Family","",1996,Telugu,Good,"Hiroshi Matsunaga","","Toshiki Sato","Isao Yamada","Fujio Matsushima","Masahiro Kobayashi","Yasumasa Konishi","",,,YES,https://image.tmdb.org/t/p/w500/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,"Horror",,609323,,family-1996,"No rating; No heroine"
6220b82e-a84f-443f-b0de-78c6c0d6db3d,"Makkal Aatchi","",1995,Telugu,Good,"Mammootty","Roja Selvamani","R K Selvamani","Ilaiyaraaja","Thirupur A. Selvaraj","R K Selvamani","M. V. Panneerselvam","",,,YES,https://upload.wikimedia.org/wikipedia/en/4/49/Makkal_Aatchi.jpg,"Thriller",,848411,tt0271625,makkal-aatchi-1995,"No rating"
2aa6493a-6633-47b2-894f-8db3938f1ede,"Asuran","",1995,Telugu,Good,"C. Arun Pandian","Roja Selvamani","Velu Prabhakaran","Adhithyan","","R K Selvamani","Velu Prabhakaran","",,,YES,https://image.tmdb.org/t/p/w500/mr85JWqmmmacq8RjwRPzwB2m1U7.jpg,"Horror, Fantasy, Thriller",,623081,tt10160390,asuran-1995,"No rating"
5ae519b1-b611-4c88-b5c8-e9045a29edc5,"Maidan-E-Jung","",1995,Telugu,Good,"Akshay Kumar","Karisma Kapoor","K. C. Bokadia","","","","","",,,YES,https://image.tmdb.org/t/p/w500/i0kecYaFA4Rg9WfXriM4sj69kns.jpg,"Action, Drama",,161459,,maidan-e-jung-1995,"No rating; No music director"
a0445592-1dd6-42b3-bded-eca07e3bfd3c,"Govinda Govinda","",1994,Telugu,Good,"Nagarjuna Akkineni","Sridevi","Ram Gopal Varma","Saluri Koteswara Rao","C. Ashwini Dutt","","S. Gopala Reddy","",,,YES,https://upload.wikimedia.org/wikipedia/en/7/78/Govinda_Govinda.jpg,"Drama, Crime",,462350,tt0187096,govinda-govinda-1994,"No rating"
d2e2b391-a767-4b16-8d7f-9e5dadbf23e8,"Laadla","",1994,Telugu,Good,"Anil Kapoor","Sridevi","Raj Kanwar","Anand–Milind","Nitin Manmohan","","","",,,YES,https://image.tmdb.org/t/p/w500/19gxqTBRBYoWxypSihK0qKMphKd.jpg,"Drama, Romance, Family",,197483,,laadla-1994,"No rating"
7c02513a-48b4-4fbc-90bf-a080eca4ace7,"Indhu","",1994,Telugu,Good,"R. Sarathkumar","Roja Selvamani","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/hSlGK6BHk0VlPwIFx7Dqi9kCJ4X.jpg,"Romance, Drama",,249447,tt4862418,indhu-1994,"No director; No rating; No music director"
ec4dc19f-6743-47c2-ab4c-1110ee1708c6,"Gumrah","",1993,Telugu,Good,"Sanjay Dutt","Sridevi","Mahesh Bhatt","Laxmikant–Pyarelal","Yash Johar","Robin Bhatt","","",,,YES,https://image.tmdb.org/t/p/w500/iNof5RDsUnhnT9iqxGWSyywGqoy.jpg,"Drama, Action, Crime",,165076,,gumrah-1993,"No rating"
88b84fde-2752-4b45-b4b8-5395ed5b5649,"Adharsham","",1992,Telugu,Good,"Jagapathi Babu","Ashwini Nachappa","Bharathiraja","","","","","",5.5,,NO,,"Drama",,,,adharsham-1992,"No poster; No music director"
0f13fa23-e39d-48ad-8b01-2697adf3d465,"Mannan","",1992,Telugu,Good,"Rajinikanth","Vijayashanti","P. Vasu","Ilaiyaraaja","Prabhu","P. Vasu","Ashok Kumar Agarwal","",,,YES,https://image.tmdb.org/t/p/w500/sw0NWcFEsy7q7i8WqJ6S0dxROf6.jpg,"Drama",,66241,,mannan-1992,"No rating"
74bbdc9c-6159-4b7d-b3a0-aad89701a7dc,"Jumma Chumma In London","",1991,Telugu,Good,"Salman Khan","Sridevi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/oeTygOtRON7X8AtG7SudomBbsx0.jpg,"Music",,888839,,jumma-chumma-in-london-1991,"No director; No rating; No music director"
361f51fd-2800-4a35-9b35-9a9ba9f86875,"Mardon Wali Baat","Mardon Wali Baat",1988,Telugu,Good,"Dharmendra","Shabana Azmi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/pXLzvyTZbEEsJaodmrI9KeSdZyT.jpg,"Action",,528019,,mardon-wali-baat-1988,"No director; No rating; No music director"
cf891901-0304-4964-9ed7-dca5f576b55a,"Akalmand","",1984,Telugu,Good,"Jeetendra","Sridevi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/az9yuqLtfN9uqZwfQqRz0YtvlOl.jpg,"Comedy, Romance, Thriller",,495807,,akalmand-1984,"No director; No rating; No music director"
3e77ce67-0cce-4df2-bea0-70ee54eb9c7b,"Dharm Aur Qanoon","Dharm Aur Qanoon",1984,Telugu,Good,"Rajesh Khanna","Asha Parekh","Juan de Orduña","","","","","",,,YES,https://image.tmdb.org/t/p/w500/w4ThAKW70s8LuCZYW510l5tvop6.jpg,"Action",,121307,tt0379249,dharm-aur-qanoon-1984,"No rating; No music director"
936013a9-6977-45ca-b71f-1393f026a6f2,"Prema Sagaram (Tamil Dubbed Nenjil Oru Ragam)","",1983,Telugu,Good,"T. Rajendar","Saritha","T. Rajendar","T. Rajendar","","","","",6,,NO,,"Drama, Romance, Family",,,,prema-sagaram-tamil-dubbed-nenjil-oru-ragam-1983,"No poster"
1963b432-f88b-4a2a-a6a5-b8da7e72f64c,"Prema Sagaram","",1983,Telugu,Good,"T. Rajendar","Nalini","T. Rajendar","","","","","",7.5,,NO,,"Musical",,290196,,prema-sagaram-1983,"No poster; No music director"
09db026f-9e52-4ff3-9432-d48e611c3d79,"Jaani Dost","Jaani Dost",1983,Telugu,Good,"Dharmendra","Parveen Babi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/9lxuCBUUq8V0qaRXD9hgPTvQ6rH.jpg,"Action",,226871,,jaani-dost-1983,"No director; No rating; No music director"
b0ab5241-06e2-48ad-82dd-3c9a737a81b6,"Maharani (Tamil Dubbed Nayakkarin Magal 1982)","",1983,Telugu,Good,"Sivaji Ganesan","Jai Ganesh","K. S. Gopalakrishnan","Shankar Ganesh","","","","",6,,NO,,"Drama, Romance, Family, Social",,,,maharani-tamil-dubbed-nayakkarin-magal-1982-1983,"No poster"
f6532d02-3fed-4bc6-8b73-74655fac0921,"Adutha Varisu","",1983,Telugu,Good,"Rajinikanth","Sridevi","S. P. Muthuraman","Ilaiyaraaja","Dwarakish","Panchu Arunachalam","M. Kesavan","",,,YES,https://image.tmdb.org/t/p/w500/woe2j15wKeuXFA2AortdezKBvos.jpg,"Drama, Action, Crime",,66282,,adutha-varisu-1983,"No rating"
bcfaeb98-ec07-4bb1-ab79-cfe19777d21a,"Daiviyin Thiruvilaiyadal","",1982,Telugu,Good,"Sivaji Ganesan","Sridevi","K. S. Gopalakrishnan","M. S. Viswanathan","","","","",,,YES,https://image.tmdb.org/t/p/w500/131USAYftFilfEi6gKP3Mn5oiXi.jpg,"Fantasy",,949471,,daiviyin-thiruvilaiyadal-1982,"No rating"
3f768d13-44d6-4f08-a893-2a57a5e1f570,"Aththaku Thagga Allullu","",1982,Telugu,Good,"Krishna","Vijayashanti","Rama Narayanan","","","","","",6,,NO,,"Comedy",,1146312,,aththaku-thagga-allullu-1982,"No poster; No music director"
9ea9b9ce-5838-45e7-84f0-c0adc1ffa834,"Deiva Thirumanangal","",1981,Telugu,Good,"R. S. Manohar","Srividya","P. Neelakantan","M. S. Viswanathan","","","","",,,YES,https://image.tmdb.org/t/p/w500/c0yHW98CfSxL9nT1RjLwxm1Ns2Y.jpg,"Drama",,509867,,deiva-thirumanangal-1981,"No rating"
4e537c0b-661c-4106-b447-3832eb245c26,"Siddhalingeshwara Mahima","",1981,Telugu,Good,"","","Hunsur Krishnamurthy","","","Giuliano Cedroni","","",7.5,,NO,,"Mythological",,442661,,siddhalingeshwara-mahima-1981,"No hero; No poster; No heroine; No music director"
4b6a3760-2d49-4fff-b64a-0fd39822d52c,"Aadadi Gadapa Daatite","",1980,Telugu,Good,"Murali Mohan","Manjula","B. S. Narayana","K. V. Mahadevan","","","","",6.5,,NO,,"Drama",,647418,,aadadi-gadapa-daatite-1980,"No poster"
75229791-efef-476e-8c69-0bfbdbfb44dd,"Adadhee Gadapa Datithe","",1980,Telugu,Good,"Rajendra Prasad","No Female Lead","B. S. Narayana","","","","","",6,,NO,,"Drama, Romance, Family",,,,adadhee-gadapa-datithe-1980,"No poster; No music director"
ac66122d-0ab5-4d66-a581-5f28d962659e,"Nimajjanam","",1979,Telugu,Good,"Chakrapani","Sharada","B. S. Narayana","M. B. Sreenivasan","David Quint","Kti Eaton","","",7.5,,NO,,"Drama",,302835,,nimajjanam-1979,"No poster"
a627463f-07e8-46c2-a00b-1d5749a24b88,"Kavari Maan","",1979,Telugu,Good,"Sivaji Ganesan","Sridevi","S. P. Muthuraman","Ilaiyaraaja","B. H. Rajanna","Panchu Arunachalam","Babu","",,,YES,https://image.tmdb.org/t/p/w500/gqYZOiQ84XIIi9kPXh8tVg7onCX.jpg,"Family",,261627,,kavari-maan-1979,"No rating"
ebfb5790-0433-4a0c-9489-92e0828da6f3,"Sigappu Rojakkal","ఎర్ర గులాబీలు",1978,Telugu,Good,"Kamal Haasan","Sridevi","Bharathiraja","Ilaiyaraaja","J. Padmavathi","Bharathiraja","P. S. Nivas","",,,YES,https://image.tmdb.org/t/p/w500/lIV9vlniRUJvN9F0CwhKCreREuW.jpg,"Thriller, Romance, Drama",,66413,,sigappu-rojakkal-1978,"No rating"
7679cc2a-5864-43b5-9dd1-0c2aeb6887d1,"Nirakudam","",1977,Telugu,Good,"Kamal Haasan","Sridevi","A. Bhimsingh","Jaya Vijaya","Baby","Surasu","U Rajagopal","",,,YES,https://image.tmdb.org/t/p/w500/hVYkQ6LJJf9bxvlFsozSwTiVEmc.jpg,"Drama",,747472,,nirakudam-1977,"No rating"
3aa5a84e-eab1-4777-b1b5-edc402a6b2f9,"Oorummadi Brathukulu","",1976,Telugu,Good,"G. V. Narayana Rao","Madhavi","B. S. Narayana","Norbert Schultze","Franz Tappers","Toni Huppertz","","",7.5,,NO,,"Drama",,307264,,oorummadi-brathukulu-1976,"No poster"
43c49acb-bbad-4f91-8123-a9dfdc8f99a5,"Santhanam Soubhagyam","",1975,Telugu,Good,"Krishnam Raju","Vanisri","Dasari Narayana Rao","","","","","",7.5,,NO,,"Drama, Romance, Family",,,,santhanam-soubhagyam-1975,"No poster; No music director"
fe2267ad-f54b-44c5-a087-5ef740103f5c,"Monagadostunnadu Jagartta","",1972,Telugu,Good,"Krishna","Vijaya Nirmala","K.S.R. Das","","","","","",6.5,,NO,,"Drama, Romance, Family",,,,monagadostunnadu-jagartta-1972,"No poster; No music director"
1d604c78-6355-4d2d-8e84-8f928e1f3d6c,"Menakodalu","",1972,Telugu,Good,"Krishna","Jamuna","B. S. Narayana","","","","","",6.5,,NO,,"Drama",,,,menakodalu-1972,"No poster; No music director"
2a590415-5b6c-4321-bfcc-271fc1466bfb,"Manishichina Maguva","",1969,Telugu,Good,"Murali Mohan","Savitri","A. Bhimsingh","","","","","",7.5,,NO,,"Drama",,,,manishichina-maguva-1969,"No poster; No music director"
313aa829-c3c6-4901-92d1-23e24c003aaf,"Bangaru Thimmaraju","",1963,Telugu,Good,"N. T. Rama Rao","Krishna Kumari","Jampana","","","","","",7.5,,NO,,"Drama, Romance, Family",,,,bangaru-thimmaraju-1963,"No poster; No music director"
9be5935c-c1aa-4d28-9381-a19ba46a241e,"Samrat Pruthviraj (Rani Samyukta)","",1962,Telugu,Good,"N. T. Rama Rao","Anjali Devi","Hunsur Krishnamurthy","Vasant Desai, B. Gopalam","","","","",6,,NO,,"Historical",,,,samrat-pruthviraj-rani-samyukta-1962,"No poster"
964f1bbc-2141-442c-b6ac-b831ad0f63de,"Ramasundari","",1960,Telugu,Good,"N. T. Rama Rao","Rajasree","Hunsur Krishnamurthy","","","","","",7.5,,NO,,"Folklore",,,,ramasundari-1960,"No poster; No music director"
f7d50074-d831-4373-9fbc-4da8bf422684,"Kitukendo Cheppave Chalaki Bullemma","",1953,Telugu,Good,"P. Bhanumathi","N. T. Rama Rao","P. Bhanumathi","C. R. SubbaramanM. S. Viswanathan","","","","",6,,NO,,"Drama, Romance, Family",,,,kitukendo-cheppave-chalaki-bullemma-1953,"No poster"
